time,altitude,speed,mass
29014.66,2963642.16,460.45,0.0
29014.76,2963656.81,460.45,0.0
29014.82,2963666.04,460.46,0.0
29014.96,2963687.19,460.46,0.0
29015.06,2963701.83,460.46,0.0
29015.14,2963714.11,460.46,0.0
29015.16,2963716.85,460.46,0.0
29015.32,2963741.08,460.46,0.0
29015.42,2963756.42,460.46,0.0
29015.52,2963771.05,460.46,0.0
29015.62,2963786.05,460.46,0.0
29015.7,2963798.0,460.46,0.0
29015.82,2963816.05,460.46,0.0
29015.9,2963828.0,460.46,0.0
29016.02,2963846.42,460.47,0.0
29016.12,2963861.41,460.47,0.0
29016.22,2963876.07,460.47,0.0
29016.32,2963891.06,460.47,0.0
29016.42,2963906.04,460.47,0.0
29016.52,2963921.02,460.47,0.0
29016.62,2963936.37,460.47,0.0
29016.72,2963951.02,460.47,0.0
29016.82,2963965.99,460.47,0.0
29016.92,2963981.34,460.47,0.0
29017.02,2963995.98,460.47,0.0
29017.12,2964010.94,460.47,0.0
29017.22,2964025.95,460.47,0.0
29017.32,2964040.91,460.48,0.0
29017.42,2964055.91,460.48,0.0
29017.52,2964070.87,460.48,0.0
29017.62,2964085.87,460.48,0.0
29017.72,2964101.19,460.48,0.0
29017.82,2964115.81,460.48,0.0
29017.92,2964130.8,460.48,0.0
29018.02,2964145.74,460.48,0.0
29018.14,2964163.82,460.48,0.0
29018.22,2964175.71,460.48,0.0
29018.32,2964190.69,460.48,0.0
29018.42,2964205.99,460.48,0.0
29018.54,2964223.68,460.49,0.0
29018.62,2964235.56,460.49,0.0
29018.74,2964253.62,460.49,0.0
29018.82,2964265.5,460.49,0.0
29018.92,2964280.46,460.49,0.0
29019.04,2964298.14,460.49,0.0
29019.12,2964310.39,460.49,0.0
29019.24,2964328.43,460.49,0.0
29019.32,2964340.3,460.49,0.0
29019.44,2964358.33,460.49,0.0
29019.5,2964367.16,460.49,0.0
29019.62,2964385.19,460.49,0.0
29019.72,2964400.13,460.5,0.0
29019.82,2964415.07,460.5,0.0
29019.82,2964415.07,460.5,0.0
29019.98,2964438.88,460.5,0.0
29020.08,2964453.81,460.5,0.0
29020.18,2964468.42,460.5,0.0
29020.28,2964483.72,460.5,0.0
29020.38,2964498.65,460.5,0.0
29020.5,2964516.32,460.5,0.0
29020.58,2964528.54,460.5,0.0
29020.7,2964546.21,460.5,0.0
29020.78,2964558.09,460.5,0.0
29020.9,2964576.08,460.5,0.0
29021.0,2964591.04,460.51,0.0
29021.08,2964602.92,460.51,0.0
29021.2,2964620.9,460.51,0.0
29021.3,2964635.85,460.51,0.0
29021.4,2964650.42,460.51,0.0
29021.48,2964662.66,460.51,0.0
29021.6,2964680.63,460.51,0.0
29021.68,2964692.5,460.51,0.0
29021.8,2964710.51,460.51,0.0
29021.9,2964725.06,460.51,0.0
29022.0,2964739.99,460.51,0.0
29022.1,2964754.92,460.51,0.0
29022.2,2964769.85,460.52,0.0
29022.3,2964784.77,460.52,0.0
29022.38,2964797.0,460.52,0.0
29022.5,2964814.61,460.52,0.0
29022.6,2964829.2,460.52,0.0
29022.7,2964844.49,460.52,0.0
29022.8,2964859.4,460.52,0.0
29022.9,2964874.3,460.52,0.0
29023.0,2964888.88,460.52,0.0
29023.1,2964903.78,460.52,0.0
29023.2,2964919.06,460.52,0.0
29023.28,2964930.56,460.52,0.0
29023.4,2964948.52,460.53,0.0
29023.5,2964963.46,460.53,0.0
29023.6,2964978.35,460.53,0.0
29023.7,2964992.91,460.53,0.0
29023.8,2965008.17,460.53,0.0
29023.9,2965022.72,460.53,0.0
29024.0,2965037.65,460.53,0.0
29024.1,2965052.52,460.53,0.0
29024.18,2965064.38,460.53,0.0
29024.3,2965081.99,460.53,0.0
29024.36,2965091.16,460.53,0.0
29024.38,2965094.17,460.53,0.0
29024.54,2965117.88,460.53,0.0
29024.68,2965138.53,460.54,0.0
29024.76,2965150.38,460.54,0.0
29024.86,2965165.28,460.54,0.0
29024.96,2965180.18,460.54,0.0
29025.06,2965195.08,460.54,0.0
29025.18,2965212.66,460.54,0.0
29025.26,2965224.87,460.54,0.0
29025.38,2965242.44,460.54,0.0
29025.46,2965254.28,460.54,0.0
29025.58,2965272.21,460.54,0.0
29025.68,2965287.1,460.54,0.0
29025.76,2965298.92,460.54,0.0
29025.88,2965316.53,460.55,0.0
29025.96,2965328.73,460.55,0.0
29026.08,2965346.65,460.55,0.0
29026.16,2965358.14,460.55,0.0
29026.28,2965376.06,460.55,0.0
29026.38,2965390.92,460.55,0.0
29026.48,2965405.83,460.55,0.0
29026.58,2965420.69,460.55,0.0
29026.68,2965435.22,460.55,0.0
29026.78,2965450.07,460.55,0.0
29026.86,2965461.93,460.55,0.0
29026.98,2965479.82,460.55,0.0
29027.06,2965491.67,460.55,0.0
29027.18,2965509.23,460.56,0.0
29027.28,2965524.45,460.56,0.0
29027.38,2965538.96,460.56,0.0
29027.48,2965553.84,460.56,0.0
29027.58,2965568.34,460.56,0.0
29027.68,2965583.22,460.56,0.0
29027.78,2965598.43,460.56,0.0
29027.88,2965612.92,460.56,0.0
29027.98,2965627.8,460.56,0.0
29028.08,2965642.66,460.56,0.0
29028.18,2965657.53,460.56,0.0
29028.28,2965672.02,460.56,0.0
29028.38,2965686.88,460.57,0.0
29028.48,2965701.73,460.57,0.0
29028.58,2965716.59,460.57,0.0
29028.68,2965731.11,460.57,0.0
29028.78,2965745.96,460.57,0.0
29028.86,2965757.78,460.57,0.0
29028.98,2965775.66,460.57,0.0
29029.04,2965784.43,460.57,0.0
29029.04,2965784.43,460.57,0.0
29029.22,2965811.08,460.57,0.0
29029.34,2965828.62,460.57,0.0
29029.42,2965840.42,460.57,0.0
29029.54,2965858.33,460.57,0.0
29029.64,2965873.15,460.58,0.0
29029.72,2965884.95,460.58,0.0
29029.84,2965902.47,460.58,0.0
29029.92,2965914.64,460.58,0.0
29030.04,2965932.16,460.58,0.0
29030.12,2965943.62,460.58,0.0
29030.24,2965961.51,460.58,0.0
29030.34,2965976.31,460.58,0.0
29030.44,2965991.17,460.58,0.0
29030.5,2965999.92,460.58,0.0
29030.64,2966020.82,460.58,0.0
29030.74,2966035.3,460.58,0.0
29030.82,2966047.12,460.59,0.0
29030.94,2966064.98,460.59,0.0
29031.02,2966076.75,460.59,0.0
29031.14,2966094.28,460.59,0.0
29031.22,2966106.05,460.59,0.0
29031.34,2966123.57,460.59,0.0
29031.44,2966138.4,460.59,0.0
29031.54,2966153.23,460.59,0.0
29031.64,2966168.05,460.59,0.0
29031.72,2966179.48,460.59,0.0
29031.84,2966197.69,460.59,0.0
29031.94,2966212.13,460.59,0.0
29032.04,2966226.62,460.6,0.0
29032.12,2966238.41,460.6,0.0
29032.24,2966256.24,460.6,0.0
29032.34,2966270.72,460.6,0.0
29032.44,2966285.9,460.6,0.0
29032.54,2966300.7,460.6,0.0
29032.64,2966315.17,460.6,0.0
29032.74,2966329.96,460.6,0.0
29032.84,2966344.43,460.6,0.0
29032.94,2966359.22,460.6,0.0
29033.04,2966374.05,460.6,0.0
29033.14,2966388.84,460.6,0.0
29033.24,2966403.29,460.61,0.0
29033.34,2966418.12,460.61,0.0
29033.44,2966432.9,460.61,0.0
29033.52,2966444.66,460.61,0.0
29033.64,2966462.17,460.61,0.0
29033.7,2966471.25,460.61,0.0
29033.72,2966473.93,460.61,0.0
29033.88,2966497.12,460.61,0.0
29034.0,2966514.94,460.61,0.0
29034.08,2966526.69,460.61,0.0
29034.2,2966544.17,460.61,0.0
29034.3,2966558.98,460.61,0.0
29034.4,2966573.78,460.61,0.0
29034.5,2966588.2,460.62,0.0
29034.6,2966603.0,460.62,0.0
29034.7,2966617.79,460.62,0.0
29034.78,2966629.53,460.62,0.0
29034.9,2966647.37,460.62,0.0
29034.98,2966658.78,460.62,0.0
29035.1,2966676.24,460.62,0.0
29035.2,2966691.02,460.62,0.0
29035.3,2966705.79,460.62,0.0
29035.4,2966720.57,460.62,0.0
29035.5,2966735.02,460.62,0.0
29035.6,2966749.79,460.62,0.0
29035.7,2966764.23,460.63,0.0
29035.8,2966778.99,460.63,0.0
29035.9,2966793.75,460.63,0.0
29036.0,2966808.56,460.63,0.0
29036.1,2966822.99,460.63,0.0
29036.2,2966837.75,460.63,0.0
29036.3,2966852.17,460.63,0.0
29036.4,2966867.3,460.63,0.0
29036.5,2966881.72,460.63,0.0
29036.6,2966896.13,460.63,0.0
29036.7,2966911.25,460.63,0.0
29036.78,2966922.62,460.63,0.0
29036.9,2966940.07,460.63,0.0
29037.0,2966954.86,460.64,0.0
29037.1,2966969.26,460.64,0.0
29037.2,2966984.04,460.64,0.0
29037.3,2966998.44,460.64,0.0
29037.4,2967013.21,460.64,0.0
29037.5,2967027.98,460.64,0.0
29037.6,2967042.37,460.64,0.0
29037.7,2967057.14,460.64,0.0
29037.8,2967071.9,460.64,0.0
29037.9,2967086.28,460.64,0.0
29038.0,2967101.04,460.64,0.0
29038.08,2967112.76,460.64,0.0
29038.18,2967127.19,460.65,0.0
29038.3,2967144.97,460.65,0.0
29038.36,2967153.65,460.65,0.0
29038.38,2967156.68,460.65,0.0
29038.54,2967180.15,460.65,0.0
29038.64,2967194.52,460.65,0.0
29038.74,2967208.93,460.65,0.0
29038.84,2967223.66,460.65,0.0
29038.94,2967238.45,460.65,0.0
29039.06,2967255.83,460.65,0.0
29039.14,2967267.58,460.65,0.0
29039.26,2967284.96,460.65,0.0
29039.36,2967299.73,460.66,0.0
29039.44,2967311.42,460.66,0.0
29039.56,2967328.84,460.66,0.0
29039.64,2967340.58,460.66,0.0
29039.76,2967358.32,460.66,0.0
29039.84,2967369.67,460.66,0.0
29039.94,2967384.43,460.66,0.0
29040.04,2967398.81,460.66,0.0
29040.16,2967416.21,460.66,0.0
29040.26,2967430.95,460.66,0.0
29040.36,2967445.32,460.66,0.0
29040.46,2967460.4,460.66,0.0
29040.54,2967471.74,460.66,0.0
29040.66,2967489.5,460.67,0.0
29040.74,2967500.88,460.67,0.0
29040.86,2967518.26,460.67,0.0
29040.96,2967532.99,460.67,0.0
29041.06,2967547.35,460.67,0.0
29041.16,2967562.07,460.67,0.0
29041.26,2967576.79,460.67,0.0
29041.36,2967591.19,460.67,0.0
29041.46,2967605.53,460.67,0.0
29041.56,2967620.24,460.67,0.0
29041.64,2967631.94,460.67,0.0
29041.74,2967646.32,460.67,0.0
29041.86,2967664.05,460.68,0.0
29041.96,2967678.43,460.68,0.0
29042.06,2967693.13,460.68,0.0
29042.16,2967707.5,460.68,0.0
29042.26,2967722.2,460.68,0.0
29042.34,2967733.55,460.68,0.0
29042.46,2967751.26,460.68,0.0
29042.52,2967759.97,460.68,0.0
29042.54,2967762.61,460.68,0.0
29042.66,2967779.98,460.68,0.0
29042.76,2967795.04,460.68,0.0
29042.88,2967812.41,460.68,0.0
29042.98,2967826.76,460.68,0.0
29043.06,2967838.1,460.69,0.0
29043.18,2967855.83,460.69,0.0
29043.28,2967870.18,460.69,0.0
29043.38,2967884.85,460.69,0.0
29043.48,2967899.56,460.69,0.0
29043.58,2967913.9,460.69,0.0
29043.68,2967928.61,460.69,0.0
29043.78,2967942.94,460.69,0.0
29043.88,2967957.65,460.69,0.0
29043.98,2967971.64,460.69,0.0
29044.08,2967986.35,460.69,0.0
29044.16,2967998.04,460.69,0.0
29044.28,2968015.36,460.7,0.0
29044.38,2968030.06,460.7,0.0
29044.48,2968044.42,460.7,0.0
29044.58,2968058.73,460.7,0.0
29044.68,2968073.42,460.7,0.0
29044.78,2968088.1,460.7,0.0
29044.88,2968102.45,460.7,0.0
29044.98,2968117.13,460.7,0.0
29045.08,2968131.48,460.7,0.0
29045.18,2968146.15,460.7,0.0
29045.28,2968160.49,460.7,0.0
29045.38,2968175.16,460.7,0.0
29045.48,2968189.5,460.7,0.0
29045.58,2968204.16,460.71,0.0
29045.7,2968221.49,460.71,0.0
29045.76,2968230.15,460.71,0.0
29045.88,2968247.15,460.71,0.0
29045.98,2968261.8,460.71,0.0
29046.1,2968279.5,460.71,0.0
29046.18,2968290.82,460.71,0.0
29046.28,2968305.14,460.71,0.0
29046.4,2968322.45,460.71,0.0
29046.48,2968334.47,460.71,0.0
29046.6,2968351.45,460.71,0.0
29046.66,2968360.1,460.71,0.0
29046.78,2968377.77,460.72,0.0
29046.86,2968389.08,460.72,0.0
29047.0,2968409.41,460.72,0.0
29047.0,2968409.41,460.72,0.0
29047.12,2968426.7,460.72,0.0
29047.22,2968441.04,460.72,0.0
29047.34,2968458.7,460.72,0.0
29047.44,2968472.99,460.72,0.0
29047.54,2968487.32,460.72,0.0
29047.64,2968501.98,460.72,0.0
29047.74,2968516.26,460.72,0.0
29047.84,2968530.59,460.72,0.0
29047.94,2968545.24,460.73,0.0
29048.04,2968559.89,460.73,0.0
29048.12,2968571.18,460.73,0.0
29048.24,2968588.48,460.73,0.0
29048.34,2968602.79,460.73,0.0
29048.44,2968617.44,460.73,0.0
29048.54,2968631.74,460.73,0.0
29048.64,2968646.05,460.73,0.0
29048.74,2968660.68,460.73,0.0
29048.84,2968674.99,460.73,0.0
29048.94,2968689.29,460.73,0.0
29049.04,2968703.91,460.73,0.0
29049.14,2968718.58,460.73,0.0
29049.24,2968732.87,460.74,0.0
29049.34,2968747.16,460.74,0.0
29049.46,2968764.43,460.74,0.0
29049.54,2968775.74,460.74,0.0
29049.64,2968790.4,460.74,0.0
29049.74,2968805.0,460.74,0.0
29049.86,2968822.31,460.74,0.0
29049.94,2968833.6,460.74,0.0
29050.04,2968847.88,460.74,0.0
29050.14,2968862.52,460.74,0.0
29050.24,2968876.79,460.74,0.0
29050.34,2968891.43,460.74,0.0
29050.44,2968905.7,460.75,0.0
29050.54,2968920.33,460.75,0.0
29050.64,2968934.26,460.75,0.0
29050.76,2968951.54,460.75,0.0
29050.82,2968960.17,460.75,0.0
29050.92,2968974.8,460.75,0.0
29050.96,2968980.42,460.75,0.0
29051.0,2968986.08,460.75,0.0
29051.12,2969003.34,460.75,0.0
29051.18,2969011.97,460.75,0.0
29051.32,2969032.25,460.75,0.0
29051.38,2969040.88,460.75,0.0
29051.5,2969058.14,460.75,0.0
29051.62,2969075.39,460.76,0.0
29051.68,2969084.39,460.76,0.0
29051.78,2969098.29,460.76,0.0
29051.88,2969112.56,460.76,0.0
29052.02,2969132.82,460.76,0.0
29052.08,2969141.44,460.76,0.0
29052.22,2969161.68,460.76,0.0
29052.26,2969167.33,460.76,0.0
29052.4,2969187.57,460.76,0.0
29052.48,2969199.2,460.76,0.0
29052.58,2969213.46,460.76,0.0
29052.7,2969230.72,460.76,0.0
29052.78,2969241.97,460.76,0.0
29052.92,2969262.24,460.77,0.0
29052.98,2969270.84,460.77,0.0
29053.12,2969290.73,460.77,0.0
29053.18,2969299.71,460.77,0.0
29053.3,2969316.96,460.77,0.0
29053.42,2969333.83,460.77,0.0
29053.5,2969345.1,460.77,0.0
29053.6,2969359.71,460.77,0.0
29053.7,2969373.94,460.77,0.0
29053.7,2969373.94,460.77,0.0
29053.84,2969394.18,460.77,0.0
29053.96,2969411.41,460.77,0.0
29054.04,2969422.68,460.77,0.0
29054.16,2969439.9,460.78,0.0
29054.24,2969451.54,460.78,0.0
29054.36,2969468.76,460.78,0.0
29054.44,2969480.02,460.78,0.0
29054.56,2969497.23,460.78,0.0
29054.66,2969511.49,460.78,0.0
29054.76,2969526.07,460.78,0.0
29054.86,2969540.32,460.78,0.0
29054.94,2969551.57,460.78,0.0
29055.06,2969569.14,460.78,0.0
29055.14,2969580.39,460.78,0.0
29055.26,2969597.63,460.78,0.0
29055.36,2969612.2,460.79,0.0
29055.46,2969626.43,460.79,0.0
29055.56,2969640.67,460.79,0.0
29055.66,2969654.9,460.79,0.0
29055.76,2969669.13,460.79,0.0
29055.86,2969683.35,460.79,0.0
29055.96,2969697.58,460.79,0.0
29056.04,2969709.18,460.79,0.0
29056.16,2969726.4,460.79,0.0
29056.26,2969740.61,460.79,0.0
29056.36,2969754.83,460.79,0.0
29056.46,2969769.42,460.79,0.0
29056.56,2969783.3,460.8,0.0
29056.66,2969797.88,460.8,0.0
29056.76,2969812.09,460.8,0.0
29056.86,2969826.29,460.8,0.0
29056.96,2969840.54,460.8,0.0
29057.06,2969854.74,460.8,0.0
29057.16,2969869.31,460.8,0.0
29057.26,2969883.55,460.8,0.0
29057.38,2969900.73,460.8,0.0
29057.46,2969911.98,460.8,0.0
29057.58,2969929.15,460.8,0.0
29057.66,2969940.39,460.8,0.0
29057.76,2969954.95,460.81,0.0
29057.88,2969972.17,460.81,0.0
29057.98,2969986.01,460.81,0.0
29058.02,2969991.98,460.81,0.0
29058.16,2970011.8,460.81,0.0
29058.26,2970026.01,460.81,0.0
29058.34,2970037.57,460.81,0.0
29058.36,2970040.23,460.81,0.0
29058.52,2970063.01,460.81,0.0
29058.62,2970077.22,460.81,0.0
29058.7,2970089.15,460.81,0.0
29058.82,2970106.01,460.81,0.0
29058.92,2970120.54,460.81,0.0
29059.02,2970134.74,460.82,0.0
29059.12,2970148.93,460.82,0.0
29059.22,2970162.8,460.82,0.0
29059.3,2970174.34,460.82,0.0
29059.42,2970191.56,460.82,0.0
29059.52,2970205.74,460.82,0.0
29059.62,2970219.93,460.82,0.0
29059.72,2970234.11,460.82,0.0
29059.8,2970245.69,460.82,0.0
29059.92,2970262.52,460.82,0.0
29060.0,2970274.09,460.82,0.0
29060.12,2970290.91,460.82,0.0
29060.22,2970305.46,460.83,0.0
29060.32,2970319.63,460.83,0.0
29060.42,2970333.84,460.83,0.0
29060.52,2970348.0,460.83,0.0
29060.62,2970362.21,460.83,0.0
29060.7,2970373.4,460.83,0.0
29060.82,2970390.57,460.83,0.0
29060.92,2970405.1,460.83,0.0
29061.02,2970418.93,460.83,0.0
29061.12,2970433.12,460.83,0.0
29061.22,2970447.65,460.83,0.0
29061.32,2970461.84,460.83,0.0
29061.42,2970476.03,460.84,0.0
29061.52,2970490.22,460.84,0.0
29061.62,2970504.03,460.84,0.0
29061.72,2970518.21,460.84,0.0
29061.82,2970532.72,460.84,0.0
29061.92,2970546.9,460.84,0.0
29062.02,2970561.07,460.84,0.0
29062.12,2970575.24,460.84,0.0
29062.2,2970586.45,460.84,0.0
29062.32,2970603.96,460.84,0.0
29062.44,2970620.76,460.84,0.0
29062.48,2970626.36,460.84,0.0
29062.52,2970631.96,460.84,0.0
29062.66,2970651.72,460.85,0.0
29062.76,2970665.88,460.85,0.0
29062.86,2970680.41,460.85,0.0
29062.96,2970694.56,460.85,0.0
29063.06,2970708.39,460.85,0.0
29063.16,2970722.91,460.85,0.0
29063.26,2970737.06,460.85,0.0
29063.38,2970754.21,460.85,0.0
29063.48,2970768.02,460.85,0.0
29063.56,2970779.58,460.85,0.0
29063.68,2970796.35,460.85,0.0
29063.76,2970807.9,460.85,0.0
29063.88,2970824.66,460.86,0.0
29063.96,2970836.21,460.86,0.0
29064.08,2970853.34,460.86,0.0
29064.18,2970867.14,460.86,0.0
29064.28,2970881.31,460.86,0.0
29064.38,2970895.8,460.86,0.0
29064.48,2970909.59,460.86,0.0
29064.56,2970921.13,460.86,0.0
29064.66,2970935.29,460.86,0.0
29064.78,2970952.08,460.86,0.0
29064.86,2970963.61,460.86,0.0
29064.98,2970980.72,460.86,0.0
29065.06,2970991.54,460.86,0.0
29065.18,2971009.02,460.87,0.0
29065.28,2971023.16,460.87,0.0
29065.38,2971037.31,460.87,0.0
29065.48,2971051.12,460.87,0.0
29065.58,2971065.26,460.87,0.0
29065.68,2971079.4,460.87,0.0
29065.78,2971093.53,460.87,0.0
29065.88,2971107.67,460.87,0.0
29065.98,2971121.84,460.87,0.0
29066.08,2971135.97,460.87,0.0
29066.18,2971150.1,460.87,0.0
29066.28,2971164.22,460.87,0.0
29066.38,2971178.39,460.88,0.0
29066.48,2971192.51,460.88,0.0
29066.58,2971206.3,460.88,0.0
29066.66,2971217.84,460.88,0.0
29066.78,2971234.57,460.88,0.0
29066.86,2971245.74,460.88,0.0
29066.98,2971262.84,460.88,0.0
29066.98,2971262.84,460.88,0.0
29067.12,2971282.55,460.88,0.0
29067.22,2971296.7,460.88,0.0
29067.34,2971313.79,460.88,0.0
29067.44,2971327.93,460.88,0.0
29067.52,2971339.08,460.88,0.0
29067.62,2971353.22,460.89,0.0
29067.72,2971367.32,460.89,0.0
29067.84,2971384.44,460.89,0.0
29067.92,2971395.58,460.89,0.0
29068.04,2971412.32,460.89,0.0
29068.14,2971426.45,460.89,0.0
29068.24,2971440.58,460.89,0.0
29068.34,2971454.7,460.89,0.0
29068.42,2971465.84,460.89,0.0
29068.54,2971482.94,460.89,0.0
29068.62,2971494.08,460.89,0.0
29068.74,2971511.18,460.9,0.0
29068.82,2971522.35,460.9,0.0
29068.94,2971539.07,460.9,0.0
29069.02,2971550.57,460.9,0.0
29069.14,2971567.28,460.9,0.0
29069.24,2971581.43,460.9,0.0
29069.34,2971595.53,460.9,0.0
29069.44,2971609.3,460.9,0.0
29069.52,2971620.8,460.9,0.0
29069.64,2971637.87,460.9,0.0
29069.74,2971651.63,460.9,0.0
29069.84,2971665.72,460.9,0.0
29069.94,2971679.86,460.9,0.0
29070.04,2971693.61,460.91,0.0
29070.14,2971708.07,460.91,0.0
29070.24,2971721.82,460.91,0.0
29070.34,2971735.95,460.91,0.0
29070.44,2971750.02,460.91,0.0
29070.54,2971764.14,460.91,0.0
29070.64,2971777.89,460.91,0.0
29070.74,2971792.0,460.91,0.0
29070.84,2971806.45,460.91,0.0
29070.94,2971820.18,460.91,0.0
29071.04,2971834.29,460.91,0.0
29071.14,2971848.4,460.91,0.0
29071.24,2971862.5,460.92,0.0
29071.32,2971873.64,460.92,0.0
29071.44,2971890.33,460.92,0.0
29071.5,2971898.86,460.92,0.0
29071.52,2971901.83,460.92,0.0
29071.66,2971921.49,460.92,0.0
29071.78,2971937.85,460.92,0.0
29071.88,2971951.94,460.92,0.0
29071.98,2971966.03,460.92,0.0
29072.08,2971980.12,460.92,0.0
29072.18,2971994.25,460.92,0.0
29072.28,2972008.33,460.92,0.0
29072.38,2972022.41,460.92,0.0
29072.48,2972036.15,460.93,0.0
29072.58,2972050.23,460.93,0.0
29072.68,2972063.97,460.93,0.0
29072.78,2972078.42,460.93,0.0
29072.9,2972095.12,460.93,0.0
29072.98,2972106.22,460.93,0.0
29073.08,2972120.33,460.93,0.0
29073.18,2972134.4,460.93,0.0
29073.28,2972148.13,460.93,0.0
29073.38,2972162.23,460.93,0.0
29073.48,2972176.28,460.93,0.0
29073.6,2972192.97,460.93,0.0
29073.68,2972204.1,460.94,0.0
29073.8,2972221.16,460.94,0.0
29073.88,2972231.92,460.94,0.0
29074.0,2972248.96,460.94,0.0
29074.1,2972262.68,460.94,0.0
29074.2,2972276.76,460.94,0.0
29074.3,2972290.84,460.94,0.0
29074.38,2972302.3,460.94,0.0
29074.48,2972316.38,460.94,0.0
29074.58,2972330.08,460.94,0.0
29074.7,2972346.78,460.94,0.0
29074.8,2972360.85,460.94,0.0
29074.9,2972374.92,460.95,0.0
29075.0,2972388.99,460.95,0.0
29075.08,2972400.1,460.95,0.0
29075.2,2972416.79,460.95,0.0
29075.3,2972430.85,460.95,0.0
29075.4,2972444.58,460.95,0.0
29075.46,2972453.06,460.95,0.0
29075.6,2972472.69,460.95,0.0
29075.64,2972477.89,460.95,0.0
29075.68,2972483.79,460.95,0.0
29075.82,2972503.08,460.95,0.0
29075.94,2972520.08,460.95,0.0
29076.04,2972533.8,460.95,0.0
29076.14,2972547.51,460.96,0.0
29076.24,2972561.93,460.96,0.0
29076.34,2972575.64,460.96,0.0
29076.44,2972589.67,460.96,0.0
29076.54,2972603.75,460.96,0.0
29076.64,2972617.45,460.96,0.0
29076.74,2972631.53,460.96,0.0
29076.84,2972645.23,460.96,0.0
29076.94,2972659.63,460.96,0.0
29077.06,2972675.94,460.96,0.0
29077.16,2972690.01,460.96,0.0
29077.24,2972701.08,460.96,0.0
29077.34,2972715.14,460.97,0.0
29077.44,2972729.2,460.97,0.0
29077.56,2972745.5,460.97,0.0
29077.64,2972756.94,460.97,0.0
29077.76,2972773.61,460.97,0.0
29077.84,2972784.72,460.97,0.0
29077.96,2972801.33,460.97,0.0
29078.06,2972815.38,460.97,0.0
29078.14,2972826.49,460.97,0.0
29078.26,2972843.14,460.97,0.0
29078.34,2972854.24,460.97,0.0
29078.46,2972870.89,460.97,0.0
29078.54,2972881.99,460.98,0.0
29078.66,2972898.96,460.98,0.0
29078.74,2972910.05,460.98,0.0
29078.86,2972926.69,460.98,0.0
29078.96,2972940.39,460.98,0.0
29079.06,2972954.42,460.98,0.0
29079.16,2972968.11,460.98,0.0
29079.24,2972979.19,460.98,0.0
29079.36,2972996.2,460.98,0.0
29079.44,2973007.28,460.98,0.0
29079.56,2973023.57,460.98,0.0
29079.64,2973035.02,460.98,0.0
29079.76,2973051.64,460.99,0.0
29079.86,2973065.32,460.99,0.0
29079.94,2973076.77,460.99,0.0
29080.04,2973090.44,460.99,0.0
29080.04,2973090.44,460.99,0.0
29080.16,2973107.09,460.99,0.0
29080.3,2973126.29,460.99,0.0
29080.38,2973137.74,460.99,0.0
29080.48,2973151.4,460.99,0.0
29080.58,2973165.44,460.99,0.0
29080.68,2973179.48,460.99,0.0
29080.8,2973195.74,460.99,0.0
29080.88,2973207.17,460.99,0.0
29080.98,2973220.87,460.99,0.0
29081.08,2973234.52,461.0,0.0
29081.2,2973251.15,461.0,0.0
29081.3,2973265.17,461.0,0.0
29081.38,2973276.26,461.0,0.0
29081.5,2973292.88,461.0,0.0
29081.58,2973303.93,461.0,0.0
29081.7,2973320.91,461.0,0.0
29081.78,2973331.63,461.0,0.0
29081.9,2973348.23,461.0,0.0
29082.0,2973362.29,461.0,0.0
29082.1,2973376.29,461.0,0.0
29082.2,2973389.97,461.01,0.0
29082.3,2973403.64,461.01,0.0
29082.4,2973417.64,461.01,0.0
29082.5,2973431.31,461.01,0.0
29082.6,2973444.98,461.01,0.0
29082.68,2973456.05,461.01,0.0
29082.8,2973473.01,461.01,0.0
29082.88,2973484.08,461.01,0.0
29083.0,2973500.33,461.01,0.0
29083.1,2973514.36,461.01,0.0
29083.2,2973528.01,461.01,0.0
29083.3,2973541.66,461.01,0.0
29083.38,2973553.1,461.01,0.0
29083.48,2973566.75,461.02,0.0
29083.58,2973580.39,461.02,0.0
29083.7,2973597.0,461.02,0.0
29083.8,2973611.02,461.02,0.0
29083.9,2973624.66,461.02,0.0
29084.0,2973638.67,461.02,0.0
29084.08,2973649.72,461.02,0.0
29084.18,2973663.4,461.02,0.0
29084.28,2973677.4,461.02,0.0
29084.4,2973693.99,461.02,0.0
29084.44,2973699.16,461.02,0.0
29084.46,2973702.12,461.02,0.0
29084.62,2973724.25,461.02,0.0
29084.72,2973737.87,461.03,0.0
29084.82,2973751.86,461.03,0.0
29084.92,2973765.53,461.03,0.0
29085.02,2973779.52,461.03,0.0
29085.12,2973793.18,461.03,0.0
29085.2,2973804.25,461.03,0.0
29085.32,2973820.82,461.03,0.0
29085.42,2973834.47,461.03,0.0
29085.52,2973848.45,461.03,0.0
29085.62,2973862.1,461.03,0.0
29085.72,2973875.75,461.03,0.0
29085.84,2973892.35,461.03,0.0
29085.92,2973903.74,461.04,0.0
29086.04,2973919.96,461.04,0.0
29086.1,2973928.44,461.04,0.0
29086.24,2973947.61,461.04,0.0
29086.34,2973961.24,461.04,0.0
29086.42,2973972.3,461.04,0.0
29086.54,2973988.88,461.04,0.0
29086.62,2973999.93,461.04,0.0
29086.74,2974016.51,461.04,0.0
29086.82,2974027.56,461.04,0.0
29086.94,2974044.13,461.04,0.0
29087.04,2974057.75,461.04,0.0
29087.14,2974071.41,461.05,0.0
29087.22,2974082.46,461.05,0.0
29087.32,2974096.07,461.05,0.0
